id;species;test_date;test_time;test_order;video_box;camera;ISO;Exposure;observer;sociality_barred_id;sociality_black_id;capture_date;release_date;location;depth_feet;home_tank;tank_mate_id;home_tank_combination;SDL_cm;Distance_moved_cm;Velocity_cm.s;In_zone_Frequency;In_zone_cum_duration;In_zone_latency;Acceleration_min_cm.s2;Acceleration_max_cm.s2;vid_id;Distance_per_body_length;Velocity_body_length.s;escape_video_scored;escape_response_trial;starting_position;duration;quadrants;speed;reaction;swimming_behaviour;total.time.at.barred.stimulus;total.time.at.black.stimulus;total.time.at.rock;time.at.barred.stimulus.Trial.1;time.at.black.stimulus.Trial.1;time.at.rock.Trial.1;time.at.barred.stimulus.Trial.2;time.at.black.stimulus.Trial.2;time.at.rock.Trial.2
BD22-041;barred;17.10.2022;14:54:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-033;BD22-029;15.10.2022;18.10.2022;Solarte_A_Slope;15 to 25;3;BD22-042;barred_barred;7,73;4586,4;8,49308;1;540,049;0;-898,268;975,925;E:\test_videos\OFT\vids_cut\041_OFT.mov-cut.mov;593,3247089;1,098716688;Mel;1;close_side;0,76;3;0,253333333;to_curtain_exclude;stationary;252;154;42;194;58;42;58;96;0
BD22-041;barred;17.10.2022;14:54:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-033;BD22-029;15.10.2022;18.10.2022;Solarte_A_Slope;15 to 25;3;BD22-042;barred_barred;7,73;4586,4;8,49308;1;540,049;0;-898,268;975,925;E:\test_videos\OFT\vids_cut\041_OFT.mov-cut.mov;593,3247089;1,098716688;Mel;2;middle;0,64;3;0,213333333;to_hand_include;stationary;252;154;42;194;58;42;58;96;0
BD22-041;barred;17.10.2022;14:54:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-033;BD22-029;15.10.2022;18.10.2022;Solarte_A_Slope;15 to 25;3;BD22-042;barred_barred;7,73;4586,4;8,49308;1;540,049;0;-898,268;975,925;E:\test_videos\OFT\vids_cut\041_OFT.mov-cut.mov;593,3247089;1,098716688;Mel;3;close_side;0,6;3;0,2;to_hand_include;stationary;252;154;42;194;58;42;58;96;0
BD22-041;barred;17.10.2022;14:54:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-033;BD22-029;15.10.2022;18.10.2022;Solarte_A_Slope;15 to 25;3;BD22-042;barred_barred;7,73;4586,4;8,49308;1;540,049;0;-898,268;975,925;E:\test_videos\OFT\vids_cut\041_OFT.mov-cut.mov;593,3247089;1,098716688;Mel;4;far_side;0,64;2;0,32;to_hand_include;stationary;252;154;42;194;58;42;58;96;0
BD22-042;barred;17.10.2022;14:58:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-028;BD22-024;15.10.2022;18.10.2022;Solarte_A_Slope;15 to 25;3;BD22-041;barred_barred;7,25;436,012;0,807406;1;540,049;0;-678,701;678,701;E:\test_videos\OFT\vids_cut\042_OFT.mp4-cut.mov;60,13958621;0,111366345;Marco;4;far_side;0,7;2;0,4;to_hand_include;stationary;268;218;0;268;218;0;NA;NA;NA
BD22-042;barred;17.10.2022;14:58:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-028;BD22-024;15.10.2022;18.10.2022;Solarte_A_Slope;15 to 25;3;BD22-041;barred_barred;7,25;436,012;0,807406;1;540,049;0;-678,701;678,701;E:\test_videos\OFT\vids_cut\042_OFT.mp4-cut.mov;60,13958621;0,111366345;Marco;2;middle;1,6;4;0,325;to_curtain_exclude;stationary;268;218;0;268;218;0;NA;NA;NA
BD22-042;barred;17.10.2022;14:58:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-028;BD22-024;15.10.2022;18.10.2022;Solarte_A_Slope;15 to 25;3;BD22-041;barred_barred;7,25;436,012;0,807406;1;540,049;0;-678,701;678,701;E:\test_videos\OFT\vids_cut\042_OFT.mp4-cut.mov;60,13958621;0,111366345;Marco;1;close_side;1,3;4;0,333333333;to_hand_include;stationary;268;218;0;268;218;0;NA;NA;NA
BD22-042;barred;17.10.2022;14:58:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-028;BD22-024;15.10.2022;18.10.2022;Solarte_A_Slope;15 to 25;3;BD22-041;barred_barred;7,25;436,012;0,807406;1;540,049;0;-678,701;678,701;E:\test_videos\OFT\vids_cut\042_OFT.mp4-cut.mov;60,13958621;0,111366345;Marco;3;far_side;1;3;0,35;to_hand_include;stationary;268;218;0;268;218;0;NA;NA;NA
BD22-043;black;17.10.2022;15:48:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-028;BD22-024;15.10.2022;21.10.2022;Solarte_A_Slope;25;4;BD22-044;black_barred;6,43;601,707;1,11424;1;540,049;0;-877,75;896,185;E:\test_videos\OFT\vids_cut\043_OFT.MP4-cut.mov;93,57807154;0,173287714;Marco;1;middle;0,5;2;0,25;to_hand_include;stationary;2;0;2;2;0;2;0;0;0
BD22-043;black;17.10.2022;15:48:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-028;BD22-024;15.10.2022;21.10.2022;Solarte_A_Slope;25;4;BD22-044;black_barred;6,43;601,707;1,11424;1;540,049;0;-877,75;896,185;E:\test_videos\OFT\vids_cut\043_OFT.MP4-cut.mov;93,57807154;0,173287714;Marco;2;far_side;1,5;3;0,5;to_hand_include;stationary;2;0;2;2;0;2;0;0;0
BD22-043;black;17.10.2022;15:48:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-028;BD22-024;15.10.2022;21.10.2022;Solarte_A_Slope;25;4;BD22-044;black_barred;6,43;601,707;1,11424;1;540,049;0;-877,75;896,185;E:\test_videos\OFT\vids_cut\043_OFT.MP4-cut.mov;93,57807154;0,173287714;Marco;3;middle;0,7;2;0,35;to_hand_include;stationary;2;0;2;2;0;2;0;0;0
BD22-043;black;17.10.2022;15:48:00;OFT_ESC_SOC;right_box;7607;1800;1;MH;BD22-028;BD22-024;15.10.2022;21.10.2022;Solarte_A_Slope;25;4;BD22-044;black_barred;6,43;601,707;1,11424;1;540,049;0;-877,75;896,185;E:\test_videos\OFT\vids_cut\043_OFT.MP4-cut.mov;93,57807154;0,173287714;Marco;4;close_side;1,5;3;0,5;to_hand_include;stationary;2;0;2;2;0;2;0;0;0
BD22-044;barred;17.10.2022;15:44:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-033;BD22-029;15.10.2022;18.10.2022;Solarte_A_Slope;15 to 25;4;BD22-043;black_barred;6,28;12404,3;22,9702;1;540,049;0;-896,138;957,775;E:\test_videos\OFT\vids_cut\044_OFT.mov-cut.mov;1975,207006;3,657675159;Marco;1;close_side;0,6;3;0,2;to_hand_include;stationary;20;24;64;0;4;34;20;20;30
BD22-044;barred;17.10.2022;15:44:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-033;BD22-029;15.10.2022;18.10.2022;Solarte_A_Slope;15 to 25;4;BD22-043;black_barred;6,28;12404,3;22,9702;1;540,049;0;-896,138;957,775;E:\test_videos\OFT\vids_cut\044_OFT.mov-cut.mov;1975,207006;3,657675159;Marco;2;close_side;0,7;4;0,175;to_hand_include;stationary;20;24;64;0;4;34;20;20;30
BD22-044;barred;17.10.2022;15:44:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-033;BD22-029;15.10.2022;18.10.2022;Solarte_A_Slope;15 to 25;4;BD22-043;black_barred;6,28;12404,3;22,9702;1;540,049;0;-896,138;957,775;E:\test_videos\OFT\vids_cut\044_OFT.mov-cut.mov;1975,207006;3,657675159;Marco;3;middle;1,2;3;0,4;to_hand_include;stationary;20;24;64;0;4;34;20;20;30
BD22-044;barred;17.10.2022;15:44:00;OFT_ESC_SOC;left_box;0A4F;1800;1;MH;BD22-033;BD22-029;15.10.2022;18.10.2022;Solarte_A_Slope;15 to 25;4;BD22-043;black_barred;6,28;12404,3;22,9702;1;540,049;0;-896,138;957,775;E:\test_videos\OFT\vids_cut\044_OFT.mov-cut.mov;1975,207006;3,657675159;Marco;4;middle;0,7;2;0,35;to_hand_include;stationary;20;24;64;0;4;34;20;20;30
BD22-049;black;20.10.2022;14:07:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043 (first R);18.10.2022;21.10.2022;Lagoon_A;10;1;BD22-050;black_barred;7,07;861,163;1,59469;1;540,052;0;-893,49;908,088;E:\test_videos\OFT\vids_cut\049_OFT.mov-cut.mov;121,8052334;0,225557284;Marco;1;middle;1,2;3;0,4;to_hand_include;stationary;214;64;94;128;36;28;86;28;66
BD22-049;black;20.10.2022;14:07:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043 (first R);18.10.2022;21.10.2022;Lagoon_A;10;1;BD22-050;black_barred;7,07;861,163;1,59469;1;540,052;0;-893,49;908,088;E:\test_videos\OFT\vids_cut\049_OFT.mov-cut.mov;121,8052334;0,225557284;Marco;2;middle;0,6;2;0,3;to_hand_include;stationary;214;64;94;128;36;28;86;28;66
BD22-049;black;20.10.2022;14:07:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043 (first R);18.10.2022;21.10.2022;Lagoon_A;10;1;BD22-050;black_barred;7,07;861,163;1,59469;1;540,052;0;-893,49;908,088;E:\test_videos\OFT\vids_cut\049_OFT.mov-cut.mov;121,8052334;0,225557284;Marco;3;far_side;0,5;2;0,25;to_hand_include;stationary;214;64;94;128;36;28;86;28;66
BD22-049;black;20.10.2022;14:07:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043 (first R);18.10.2022;21.10.2022;Lagoon_A;10;1;BD22-050;black_barred;7,07;861,163;1,59469;1;540,052;0;-893,49;908,088;E:\test_videos\OFT\vids_cut\049_OFT.mov-cut.mov;121,8052334;0,225557284;Marco;4;close_side;1,6;3;0,533333333;to_hand_include;stationary;214;64;94;128;36;28;86;28;66
BD22-050;barred;20.10.2022;14:10:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;24.10.2022;Lagoon_A;10;1;BD22-049;black_barred;7,33;8586,94;15,9016;1;540,037;0;-901,224;943,501;E:\test_videos\OFT\vids_cut\050_OFT.MP4-cut.mov;1171,478854;2,169386085;Marco;1;far_side;1,7;4;0,425;to_hand_include;stationary;418;48;0;134;48;0;284;0;0
BD22-050;barred;20.10.2022;14:10:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;24.10.2022;Lagoon_A;10;1;BD22-049;black_barred;7,33;8586,94;15,9016;1;540,037;0;-901,224;943,501;E:\test_videos\OFT\vids_cut\050_OFT.MP4-cut.mov;1171,478854;2,169386085;Marco;2;far_side;0,7;2;0,35;to_hand_include;stationary;418;48;0;134;48;0;284;0;0
BD22-050;barred;20.10.2022;14:10:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;24.10.2022;Lagoon_A;10;1;BD22-049;black_barred;7,33;8586,94;15,9016;1;540,037;0;-901,224;943,501;E:\test_videos\OFT\vids_cut\050_OFT.MP4-cut.mov;1171,478854;2,169386085;Marco;3;close_side;1;2;0,5;to_hand_include;stationary;418;48;0;134;48;0;284;0;0
BD22-050;barred;20.10.2022;14:10:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;24.10.2022;Lagoon_A;10;1;BD22-049;black_barred;7,33;8586,94;15,9016;1;540,037;0;-901,224;943,501;E:\test_videos\OFT\vids_cut\050_OFT.MP4-cut.mov;1171,478854;2,169386085;Marco;4;far_side;1,5;4;0,375;to_hand_include;stationary;418;48;0;134;48;0;284;0;0
BD22-051;barred;20.10.2022;11:47:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;H2;BD22-052;barred_barred;8,17;51,5781;0,0955123;1;540,049;0;-636,789;636,789;E:\test_videos\OFT\vids_cut\051_OFT.mov-cut.mov;6,313108935;0,011690612;Jakob;1;far_side;0,67;3;0,223333333;to_hand_include;stationary;6;0;24;6;0;24;0;0;0
BD22-051;barred;20.10.2022;11:47:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;H2;BD22-052;barred_barred;8,17;51,5781;0,0955123;1;540,049;0;-636,789;636,789;E:\test_videos\OFT\vids_cut\051_OFT.mov-cut.mov;6,313108935;0,011690612;Jakob;2;close_side;0,57;2;0,285;to_hand_include;stationary;6;0;24;6;0;24;0;0;0
BD22-051;barred;20.10.2022;11:47:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;H2;BD22-052;barred_barred;8,17;51,5781;0,0955123;1;540,049;0;-636,789;636,789;E:\test_videos\OFT\vids_cut\051_OFT.mov-cut.mov;6,313108935;0,011690612;Jakob;3;middle;0,67;3;0,223333333;to_hand_include;stationary;6;0;24;6;0;24;0;0;0
BD22-051;barred;20.10.2022;11:47:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;H2;BD22-052;barred_barred;8,17;51,5781;0,0955123;1;540,049;0;-636,789;636,789;E:\test_videos\OFT\vids_cut\051_OFT.mov-cut.mov;6,313108935;0,011690612;Jakob;4;far_side;0,43;2;0,215;to_hand_include;stationary;6;0;24;6;0;24;0;0;0
BD22-052;barred;20.10.2022;11:51:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-039 (first R);BD22-043;18.10.2022;21.10.2022;Lagoon_A;10;H2;BD22-051;barred_barred;7,91;687,994;1,27403;1;540,049;0;-889,28;889,28;E:\test_videos\OFT\vids_cut\052_OFT.MP4-cut.mov;86,97774968;0,16106574;Marco;1;far_side;0,6;2;0,3;to_hand_include;stationary;76;46;74;38;22;72;38;24;2
BD22-052;barred;20.10.2022;11:51:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-039 (first R);BD22-043;18.10.2022;21.10.2022;Lagoon_A;10;H2;BD22-051;barred_barred;7,91;687,994;1,27403;1;540,049;0;-889,28;889,28;E:\test_videos\OFT\vids_cut\052_OFT.MP4-cut.mov;86,97774968;0,16106574;Marco;2;close_side;0,6;2;0,3;to_hand_include;stationary;76;46;74;38;22;72;38;24;2
BD22-052;barred;20.10.2022;11:51:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-039 (first R);BD22-043;18.10.2022;21.10.2022;Lagoon_A;10;H2;BD22-051;barred_barred;7,91;687,994;1,27403;1;540,049;0;-889,28;889,28;E:\test_videos\OFT\vids_cut\052_OFT.MP4-cut.mov;86,97774968;0,16106574;Marco;3;far_side;0,4;2;0,2;to_hand_include;stationary;76;46;74;38;22;72;38;24;2
BD22-052;barred;20.10.2022;11:51:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-039 (first R);BD22-043;18.10.2022;21.10.2022;Lagoon_A;10;H2;BD22-051;barred_barred;7,91;687,994;1,27403;1;540,049;0;-889,28;889,28;E:\test_videos\OFT\vids_cut\052_OFT.MP4-cut.mov;86,97774968;0,16106574;Marco;4;close_side;0,7;2;0,35;to_hand_include;stationary;76;46;74;38;22;72;38;24;2
BD22-053;black;20.10.2022;09:24:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043;18.10.2022;21.10.2022;Lagoon_A;10;2;BD22-054;black_black;7,41;4853,69;8,98805;1;540,049;0;-899,284;969,205;E:\test_videos\OFT\vids_cut\053_OFT.mov-cut.mov;655,0188934;1,212962213;Jakob;1;far_side;1,92;5;0,384;to_hand_include;stationary;126;76;42;70;38;2;56;38;40
BD22-053;black;20.10.2022;09:24:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043;18.10.2022;21.10.2022;Lagoon_A;10;2;BD22-054;black_black;7,41;4853,69;8,98805;1;540,049;0;-899,284;969,205;E:\test_videos\OFT\vids_cut\053_OFT.mov-cut.mov;655,0188934;1,212962213;Jakob;2;middle;2,2;5;0,44;to_hand_include;stationary;126;76;42;70;38;2;56;38;40
BD22-053;black;20.10.2022;09:24:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043;18.10.2022;21.10.2022;Lagoon_A;10;2;BD22-054;black_black;7,41;4853,69;8,98805;1;540,049;0;-899,284;969,205;E:\test_videos\OFT\vids_cut\053_OFT.mov-cut.mov;655,0188934;1,212962213;Jakob;3;close_side;1,36;2;0,68;to_hand_include;stationary;126;76;42;70;38;2;56;38;40
BD22-053;black;20.10.2022;09:24:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043;18.10.2022;21.10.2022;Lagoon_A;10;2;BD22-054;black_black;7,41;4853,69;8,98805;1;540,049;0;-899,284;969,205;E:\test_videos\OFT\vids_cut\053_OFT.mov-cut.mov;655,0188934;1,212962213;Jakob;4;close_side;1,73;3;0,576666667;to_hand_include;stationary;126;76;42;70;38;2;56;38;40
BD22-054;black;20.10.2022;09:27:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;2;BD22-053;black_black;7,76;2597,39;4,80981;1;540,052;0;-897,856;981,504;E:\test_videos\OFT\vids_cut\054_OFT.MP4-cut.mov;334,7152062;0,619820876;Jakob;1;middle;0,6;2;0,3;to_hand_include;stationary;246;116;20;146;98;12;100;18;8
BD22-054;black;20.10.2022;09:27:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;2;BD22-053;black_black;7,76;2597,39;4,80981;1;540,052;0;-897,856;981,504;E:\test_videos\OFT\vids_cut\054_OFT.MP4-cut.mov;334,7152062;0,619820876;Jakob;2;far_side;1,1;3;0,366666667;to_hand_include;stationary;246;116;20;146;98;12;100;18;8
BD22-054;black;20.10.2022;09:27:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;2;BD22-053;black_black;7,76;2597,39;4,80981;1;540,052;0;-897,856;981,504;E:\test_videos\OFT\vids_cut\054_OFT.MP4-cut.mov;334,7152062;0,619820876;Jakob;3;far_side;0,8;2;0,4;to_hand_include;stationary;246;116;20;146;98;12;100;18;8
BD22-054;black;20.10.2022;09:27:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;2;BD22-053;black_black;7,76;2597,39;4,80981;1;540,052;0;-897,856;981,504;E:\test_videos\OFT\vids_cut\054_OFT.MP4-cut.mov;334,7152062;0,619820876;Jakob;4;close_side;0,5;2;0,25;to_hand_include;stationary;246;116;20;146;98;12;100;18;8
BD22-055;black;20.10.2022;11:01:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043 (first R);18.10.2022;21.10.2022;Lagoon_A;10;3;BD22-056;black_barred;7,4;8189,69;15,1657;1;540,049;0;-896,282;992,516;E:\test_videos\OFT\vids_cut\055_OFT.mov-cut.mov;1106,714865;2,049418919;Jakob;1;middle;1,23;2;0,615;to_hand_include;stationary;196;104;34;186;22;20;10;82;14
BD22-055;black;20.10.2022;11:01:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043 (first R);18.10.2022;21.10.2022;Lagoon_A;10;3;BD22-056;black_barred;7,4;8189,69;15,1657;1;540,049;0;-896,282;992,516;E:\test_videos\OFT\vids_cut\055_OFT.mov-cut.mov;1106,714865;2,049418919;Jakob;2;close_side;1,47;3;0,49;to_hand_include;swimming;196;104;34;186;22;20;10;82;14
BD22-055;black;20.10.2022;11:01:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043 (first R);18.10.2022;21.10.2022;Lagoon_A;10;3;BD22-056;black_barred;7,4;8189,69;15,1657;1;540,049;0;-896,282;992,516;E:\test_videos\OFT\vids_cut\055_OFT.mov-cut.mov;1106,714865;2,049418919;Jakob;3;close_side;0,33;1;0,33;to_hand_include;swimming;196;104;34;186;22;20;10;82;14
BD22-055;black;20.10.2022;11:01:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-039;BD22-043 (first R);18.10.2022;21.10.2022;Lagoon_A;10;3;BD22-056;black_barred;7,4;8189,69;15,1657;1;540,049;0;-896,282;992,516;E:\test_videos\OFT\vids_cut\055_OFT.mov-cut.mov;1106,714865;2,049418919;Jakob;4;middle;0,77;2;0,385;to_hand_include;swimming;196;104;34;186;22;20;10;82;14
BD22-056;barred;20.10.2022;11:04:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;3;BD22-055;black_barred;7,65;16,5706;0,0306855;1;540,049;0;-521,115;521,115;E:\test_videos\OFT\vids_cut\056_OFT.MP4-cut.mov;2,166091503;0,004011176;Marco;1;close_side;0,7;3;0,233333333;to_hand_include;stationary;32;28;6;32;28;6;0;0;0
BD22-056;barred;20.10.2022;11:04:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;3;BD22-055;black_barred;7,65;16,5706;0,0306855;1;540,049;0;-521,115;521,115;E:\test_videos\OFT\vids_cut\056_OFT.MP4-cut.mov;2,166091503;0,004011176;Marco;2;far_side;0,8;3;0,266666667;to_hand_include;stationary;32;28;6;32;28;6;0;0;0
BD22-056;barred;20.10.2022;11:04:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;3;BD22-055;black_barred;7,65;16,5706;0,0306855;1;540,049;0;-521,115;521,115;E:\test_videos\OFT\vids_cut\056_OFT.MP4-cut.mov;2,166091503;0,004011176;Marco;3;far_side;0,5;2;0,25;to_hand_include;stationary;32;28;6;32;28;6;0;0;0
BD22-056;barred;20.10.2022;11:04:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;3;BD22-055;black_barred;7,65;16,5706;0,0306855;1;540,049;0;-521,115;521,115;E:\test_videos\OFT\vids_cut\056_OFT.MP4-cut.mov;2,166091503;0,004011176;Marco;4;middle;0,9;3;0,3;to_hand_include;stationary;32;28;6;32;28;6;0;0;0
BD22-057;black;20.10.2022;10:08:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-047;BD22-045;18.10.2022;24.10.2022;Lagoon_A;10;4;BD22-058;black_black;7,01;490,905;0,909058;1;540,049;0;-894,154;909,021;E:\test_videos\OFT\vids_cut\057_OFT.mov-cut.mov;70,02924394;0,129680171;Mel;1;far_side;0,52;2;0,26;to_hand_include;stationary;82;68;4;76;46;0;6;22;4
BD22-057;black;20.10.2022;10:08:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-047;BD22-045;18.10.2022;24.10.2022;Lagoon_A;10;4;BD22-058;black_black;7,01;490,905;0,909058;1;540,049;0;-894,154;909,021;E:\test_videos\OFT\vids_cut\057_OFT.mov-cut.mov;70,02924394;0,129680171;Mel;2;close_side;0,6;2;0,3;to_hand_include;stationary;82;68;4;76;46;0;6;22;4
BD22-057;black;20.10.2022;10:08:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-047;BD22-045;18.10.2022;24.10.2022;Lagoon_A;10;4;BD22-058;black_black;7,01;490,905;0,909058;1;540,049;0;-894,154;909,021;E:\test_videos\OFT\vids_cut\057_OFT.mov-cut.mov;70,02924394;0,129680171;Mel;3;far_side;0,44;3;0,146666667;to_hand_include;stationary;82;68;4;76;46;0;6;22;4
BD22-057;black;20.10.2022;10:08:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-047;BD22-045;18.10.2022;24.10.2022;Lagoon_A;10;4;BD22-058;black_black;7,01;490,905;0,909058;1;540,049;0;-894,154;909,021;E:\test_videos\OFT\vids_cut\057_OFT.mov-cut.mov;70,02924394;0,129680171;Mel;4;middle;0,76;3;0,253333333;to_hand_include;stationary;82;68;4;76;46;0;6;22;4
BD22-058;black;20.10.2022;10:11:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-039;BD22-043;18.10.2022;27.10.2022;Lagoon_A;10;4;BD22-057;black_black;7,1;628,049;1,16302;1;540,049;0;-893,466;904,534;E:\test_videos\OFT\vids_cut\058_OFT.MP4-cut.mov;88,45760563;0,163805634;Mel;1;far_side;0,32;2;0,16;to_hand_include;stationary;54;54;14;16;32;6;38;22;8
BD22-058;black;20.10.2022;10:11:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-039;BD22-043;18.10.2022;27.10.2022;Lagoon_A;10;4;BD22-057;black_black;7,1;628,049;1,16302;1;540,049;0;-893,466;904,534;E:\test_videos\OFT\vids_cut\058_OFT.MP4-cut.mov;88,45760563;0,163805634;Mel;2;far_side;0,48;2;0,24;to_hand_include;stationary;54;54;14;16;32;6;38;22;8
BD22-058;black;20.10.2022;10:11:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-039;BD22-043;18.10.2022;27.10.2022;Lagoon_A;10;4;BD22-057;black_black;7,1;628,049;1,16302;1;540,049;0;-893,466;904,534;E:\test_videos\OFT\vids_cut\058_OFT.MP4-cut.mov;88,45760563;0,163805634;Mel;3;middle;0,48;2;0,24;to_hand_include;stationary;54;54;14;16;32;6;38;22;8
BD22-058;black;20.10.2022;10:11:00;OFT_ESC_SOC;right_box;7607;1800;1;JG;BD22-039;BD22-043;18.10.2022;27.10.2022;Lagoon_A;10;4;BD22-057;black_black;7,1;628,049;1,16302;1;540,049;0;-893,466;904,534;E:\test_videos\OFT\vids_cut\058_OFT.MP4-cut.mov;88,45760563;0,163805634;Mel;4;far_side;0,56;3;0,186666667;to_hand_include;stationary;54;54;14;16;32;6;38;22;8
BD22-059;barred;20.10.2022;14:51:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;5;BD22-060;barred_barred;7,57;260,223;0,48188;1;540,049;0;-882,816;918,457;E:\test_videos\OFT\vids_cut\059_OFT.mov-cut.mov;34,37556143;0,063656539;Mel;1;close_side;0,64;2;0,32;to_hand_include;stationary;48;72;76;20;46;52;28;26;24
BD22-059;barred;20.10.2022;14:51:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;5;BD22-060;barred_barred;7,57;260,223;0,48188;1;540,049;0;-882,816;918,457;E:\test_videos\OFT\vids_cut\059_OFT.mov-cut.mov;34,37556143;0,063656539;Mel;2;far_side;0,72;3;0,24;to_hand_include;stationary;48;72;76;20;46;52;28;26;24
BD22-059;barred;20.10.2022;14:51:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;5;BD22-060;barred_barred;7,57;260,223;0,48188;1;540,049;0;-882,816;918,457;E:\test_videos\OFT\vids_cut\059_OFT.mov-cut.mov;34,37556143;0,063656539;Mel;3;close_side;0,88;3;0,293333333;to_hand_include;stationary;48;72;76;20;46;52;28;26;24
BD22-059;barred;20.10.2022;14:51:00;OFT_ESC_SOC;left_box;0A4F;1800;1;JG;BD22-047;BD22-045;18.10.2022;21.10.2022;Lagoon_A;10;5;BD22-060;barred_barred;7,57;260,223;0,48188;1;540,049;0;-882,816;918,457;E:\test_videos\OFT\vids_cut\059_OFT.mov-cut.mov;34,37556143;0,063656539;Mel;4;middle;0,68;3;0,226666667;to_hand_include;stationary;48;72;76;20;46;52;28;26;24
